Station,date,Rain,AirTemperature,AtmosphericPressure,Windspeed
M2,11/18/2019 23:00,0,2.1,1014.8,15.091
M2,11/19/2019 0:00,0,3.8,1014.2,18.224
M2,11/19/2019 1:00,0,6,1013.2,18.935
M2,11/19/2019 2:00,0,7.8,1012.4,16.515
M2,11/19/2019 3:00,0,7.5,1012,17.512
M2,11/19/2019 4:00,0,8.4,1011.1,19.22
M2,11/19/2019 5:00,0,8.5,1010.5,19.79
M2,11/19/2019 6:00,0,8.2,1010,18.793
M2,11/19/2019 7:00,0,8.9,1009.4,19.932
M2,11/19/2019 8:00,0,9.6,1009.1,20.501
M2,11/19/2019 9:00,0,9.9,1008.4,21.783
M2,11/19/2019 10:00,0,10.3,1008.2,23.491
M2,11/19/2019 11:00,0,10.7,1007.9,23.207
M2,11/19/2019 12:00,0,10.9,1007.2,24.346
M2,11/19/2019 13:00,0,10.6,1007,28.474
M2,11/19/2019 14:00,0,10.3,1006.5,24.488
M2,11/19/2019 15:00,0,9.8,1006.8,25.912
M2,11/19/2019 16:00,0,8.3,1007,18.651
M2,11/19/2019 17:00,0,4.7,1007.4,13.241
M2,11/19/2019 18:00,0,3.1,1007.3,15.091
M2,11/19/2019 19:00,0,2.6,1007.3,10.535
M2,11/19/2019 20:00,0,2.2,1007.1,21.356
M2,11/19/2019 21:00,0,1,1006.7,23.634
M2,11/19/2019 22:00,0,1.2,1006.3,26.623
M2,11/19/2019 23:00,0,0.9,1005.7,25.769
M2,11/20/2019 0:00,0,1.2,1005.1,27.335
M2,11/20/2019 1:00,0,3.2,1004.4,27.62
M2,11/20/2019 2:00,0,5.8,1003.9,29.044
M2,11/20/2019 3:00,0.5,7.6,1003.5,29.329
M2,11/20/2019 4:00,1.8,8.1,1002.9,26.196
M2,11/20/2019 5:00,0.9,9.3,1002.5,26.339
M2,11/20/2019 6:00,0.2,9.4,1002.5,26.623
M2,11/20/2019 7:00,0,9.3,1002.4,26.054
M2,11/20/2019 8:00,0,9.2,1002.6,26.766
M2,11/20/2019 9:00,0.1,9.2,1002.8,27.62
M2,11/20/2019 10:00,0,9.6,1003.1,33.884
M2,11/20/2019 11:00,0.1,9.7,1003,34.596
M2,11/20/2019 12:00,0.3,9.1,1003,27.193
M2,11/20/2019 13:00,0.1,9.1,1002.6,25.912
M2,11/20/2019 14:00,0,9.2,1002.3,25.057
M2,11/20/2019 15:00,0,9.2,1002.1,25.057
M2,11/20/2019 16:00,0,8.9,1002.1,22.779
M2,11/20/2019 17:00,0,8.4,1002.2,22.068
M2,11/20/2019 18:00,0,8.2,1002.3,21.356
M2,11/20/2019 19:00,0,8,1002.2,23.349
M2,11/20/2019 20:00,0,7.7,1002.2,21.071
M2,11/20/2019 21:00,0,7.6,1001.9,20.074
M2,11/20/2019 22:00,0,7.5,1001.4,20.786
M2,11/20/2019 23:00,0,7.7,1000.9,19.79
M2,11/21/2019 0:00,0,8,1000.6,18.935
M2,11/21/2019 1:00,0,8.1,1000.1,20.786
M2,11/21/2019 2:00,0,8.2,1000.2,19.363
M2,11/21/2019 3:00,0,8.2,999.7,16.8
M2,11/21/2019 4:00,0,8.2,999.3,16.942
M2,11/21/2019 5:00,0,7.9,999.4,16.942
M2,11/21/2019 6:00,0.1,7.6,999.4,15.234
M2,11/21/2019 7:00,0.4,7.2,999.7,14.237
M2,11/21/2019 8:00,0.8,6.9,1000,13.952
M2,11/21/2019 9:00,1,6.8,1000,14.522
M2,11/21/2019 10:00,0.6,6.9,999.9,12.813
M2,11/21/2019 11:00,0.7,6.8,1000,10.82
M2,11/21/2019 12:00,0.1,7,999.6,13.098
M2,11/21/2019 13:00,0,7.3,999,14.807
M2,11/21/2019 14:00,0,7.4,998.6,15.803
M2,11/21/2019 15:00,0,7.4,998.2,14.664
M2,11/21/2019 16:00,0,7.2,998.1,12.671
M2,11/21/2019 17:00,0,7.1,997.9,13.383
M2,11/21/2019 18:00,0,7.2,997.4,12.671
M2,11/21/2019 19:00,0,7.4,997,11.817
M2,11/21/2019 20:00,0,7.4,996.6,14.664
M2,11/21/2019 21:00,0.2,7.1,996.1,13.668
M2,11/21/2019 22:00,0.9,6.6,995.6,15.661
M2,11/21/2019 23:00,0.4,6.6,995.1,18.651
M2,11/22/2019 0:00,1,6.6,994.5,18.081
M2,11/22/2019 1:00,1.1,6.7,993.9,20.217
M2,11/22/2019 2:00,1,6.7,993.4,19.79
M2,11/22/2019 3:00,0.8,6.6,993,18.081
M2,11/22/2019 4:00,0.2,6.7,992.4,16.657
M2,11/22/2019 5:00,0,6.8,992.3,15.091
M2,11/22/2019 6:00,0,7.1,991.7,15.518
M2,11/22/2019 7:00,0.1,7.5,991.4,16.657
M2,11/22/2019 8:00,0.3,7.3,991.4,17.085
M2,11/22/2019 9:00,0,8,991.3,14.522
M2,11/22/2019 10:00,0.1,8.6,991.1,12.956
M2,11/22/2019 11:00,0,9,990.9,12.956
M2,11/22/2019 12:00,0,8.6,990.7,13.383
M2,11/22/2019 13:00,0,9,990.4,14.237
M2,11/22/2019 14:00,0.4,7.5,990.3,17.227
M2,11/22/2019 15:00,1.6,6.5,990.7,16.515
M2,11/22/2019 16:00,1.5,6.2,990.7,14.949
M2,11/22/2019 17:00,0.5,6.1,991.1,14.38
M2,11/22/2019 18:00,0.4,6.4,991.1,16.373
M2,11/22/2019 19:00,0.5,6.3,991.6,16.373
M2,11/22/2019 20:00,0.7,6.2,992.1,12.813
M2,11/22/2019 21:00,2.8,6.2,992.5,15.376
M2,11/22/2019 22:00,0.6,6.4,992.7,14.095
M2,11/22/2019 23:00,0.8,6.6,992.7,15.661
M2,11/23/2019 0:00,1.9,6.7,992.2,16.8
M2,11/23/2019 1:00,2.6,7.1,992.8,18.651
M2,11/23/2019 2:00,2,8.2,993.1,17.227
M2,11/23/2019 3:00,1,8.6,993.5,19.078
M2,11/23/2019 4:00,0.3,8.5,993.9,19.505
M2,11/23/2019 5:00,0.2,8.7,994.1,18.935
M2,11/23/2019 6:00,0.1,8.9,994.5,19.505
M2,11/23/2019 7:00,0,8.8,995,19.363
M2,11/23/2019 8:00,0.2,8.7,995.4,19.79
M2,11/23/2019 9:00,0.5,8.9,995.9,18.793
M2,11/23/2019 10:00,0.1,9.2,996.5,19.647
M2,11/23/2019 11:00,0.4,9.2,997.1,18.651
M2,11/23/2019 12:00,0.1,9.3,997.2,17.227
M2,11/23/2019 13:00,0.1,9.2,997.6,18.224
M2,11/23/2019 14:00,0.2,9.3,997.8,18.508
M2,11/23/2019 15:00,0,9.9,998.2,15.661
M2,11/23/2019 16:00,0,9.7,998.5,14.664
M2,11/23/2019 17:00,0,9.2,999.2,14.237
M2,11/23/2019 18:00,0,9.1,1000.2,11.532
M2,11/23/2019 19:00,0,8.8,1000.9,8.258
M2,11/23/2019 20:00,0,8.6,1001.2,8.969
M2,11/23/2019 21:00,0,8.5,1001.2,7.973
M2,11/23/2019 22:00,0,8.1,1001.3,6.976
M2,11/23/2019 23:00,0,7.8,1001.6,7.403
M2,11/24/2019 0:00,0,7.6,1001.5,5.837
M2,11/24/2019 1:00,0,6.5,1001.7,5.125
M2,11/24/2019 2:00,0,7.2,1001.9,5.268
M2,11/24/2019 3:00,0,7.3,1001.9,4.271
M2,11/24/2019 4:00,0,7.4,1001.6,3.844
M2,11/24/2019 5:00,0,7.4,1001.4,4.129
M2,11/24/2019 6:00,0,7.4,1001.6,3.702
M2,11/24/2019 7:00,0,7.3,1001.6,1.993
M2,11/24/2019 8:00,0,7.2,1001.8,1.851
M2,11/24/2019 9:00,0,7.3,1002.1,1.566
M2,11/24/2019 10:00,0,7.5,1001.9,6.549
M2,11/24/2019 11:00,0,7.7,1001.6,3.559
M2,11/24/2019 12:00,0,8.3,1001,2.705
M2,11/24/2019 13:00,0,9.1,1000.2,0.712
M2,11/24/2019 14:00,0,9.5,999.7,3.417
M2,11/24/2019 15:00,0,9.6,999.4,5.268
M2,11/24/2019 16:00,0,9.2,999.4,7.973
M2,11/24/2019 17:00,0,9.1,999.1,12.244
M2,11/24/2019 18:00,0,8.9,998.5,14.664
M2,11/24/2019 19:00,0,9.5,998.1,14.522
M2,11/24/2019 20:00,1.6,9.2,997.9,17.939
M2,11/24/2019 21:00,0.1,9.4,997.7,19.078
M2,11/24/2019 22:00,0.4,9.7,997.4,22.068
M2,11/24/2019 23:00,1.3,9.9,997.5,16.515
M2,11/25/2019 0:00,2,9.8,997,16.8
M2,11/25/2019 1:00,1.3,9.9,996.7,16.8
M2,11/25/2019 2:00,0.2,9.7,996.7,15.376
M2,11/25/2019 3:00,1.5,9.5,996.3,16.515
M2,11/25/2019 4:00,1.6,9.5,996.1,17.939
M2,11/25/2019 5:00,0.1,9.5,995.7,17.654
M2,11/25/2019 6:00,0.1,9.7,995.6,17.939
M2,11/25/2019 7:00,0,9.8,996,15.803
M2,11/25/2019 8:00,0.1,9.9,996,17.227
M2,11/25/2019 9:00,0,10.1,996.2,16.657
M2,11/25/2019 10:00,0,10.7,996.1,15.518
M2,11/25/2019 11:00,0,11.5,996,13.525
M2,11/25/2019 12:00,0,11.8,996,13.668
M2,11/25/2019 13:00,0,12,995.7,13.241
M2,11/25/2019 14:00,0.1,12.3,995.5,11.817
M2,11/25/2019 15:00,0,11.9,995.5,9.824
M2,11/25/2019 16:00,0.1,11.4,995.8,7.403
M2,11/25/2019 17:00,2.6,10.9,995.9,8.115
M2,11/25/2019 18:00,1.9,10.6,995.9,8.4
M2,11/25/2019 19:00,0.4,10.3,995.8,11.105
M2,11/25/2019 20:00,0.4,10.2,995.6,13.098
M2,11/25/2019 21:00,0.1,9.5,995.6,13.952
M2,11/25/2019 22:00,0,9.9,995.4,15.091
M2,11/25/2019 23:00,0,9.8,995.2,12.102
M2,11/26/2019 0:00,0,9.4,995.1,13.098
M2,11/26/2019 1:00,0,8.6,994.3,12.386
M2,11/26/2019 2:00,0,8.5,993.4,13.525
M2,11/26/2019 3:00,0,8.3,992.7,13.668
M2,11/26/2019 4:00,0,8.2,991.7,11.105
M2,11/26/2019 5:00,0,8.2,990.4,11.674
M2,11/26/2019 6:00,0.1,8.5,988.5,16.088
M2,11/26/2019 7:00,0.9,9.3,987.1,21.213
M2,11/26/2019 8:00,0.9,9.5,985.8,19.647
M2,11/26/2019 9:00,1.1,8.7,984.2,22.779
M2,11/26/2019 10:00,1.8,8.8,983,22.495
M2,11/26/2019 11:00,0.9,10.6,981.1,20.644
M2,11/26/2019 12:00,0,11.6,980.5,20.644
M2,11/26/2019 13:00,0,12.1,980.1,24.63
M2,11/26/2019 14:00,0.1,12.3,980.1,23.349
M2,11/26/2019 15:00,0,11.8,980.4,21.783
M2,11/26/2019 16:00,0,10.6,980.5,21.925
M2,11/26/2019 17:00,0,10.3,980.7,19.79
M2,11/26/2019 18:00,0,9.6,980.9,21.783
M2,11/26/2019 19:00,0,8.9,980.9,20.074
M2,11/26/2019 20:00,0,8.7,981.1,17.654
M2,11/26/2019 21:00,0,8.5,981,22.352
M2,11/26/2019 22:00,0,9,980.6,23.634
M2,11/26/2019 23:00,0.1,8,980.7,21.925
M2,11/27/2019 0:00,0,7.7,981,21.356
M2,11/27/2019 1:00,0,8.6,980.8,16.657
M2,11/27/2019 2:00,0,8.1,980.8,16.088
M2,11/27/2019 3:00,0,8.3,981.3,15.234
M2,11/27/2019 4:00,0,7.4,981.4,12.102
M2,11/27/2019 5:00,0.1,7.1,981.7,12.671
M2,11/27/2019 6:00,0.1,8.7,982,13.81
M2,11/27/2019 7:00,0.1,8.9,982.7,11.105
M2,11/27/2019 8:00,0,8.6,983.3,10.393
M2,11/27/2019 9:00,0.4,9.4,984.2,11.674
M2,11/27/2019 10:00,0,9,984.8,9.824
M2,11/27/2019 11:00,0,10.2,985.4,12.244
M2,11/27/2019 12:00,0,11.1,985.7,11.39
M2,11/27/2019 13:00,0,10.9,986.2,8.542
M2,11/27/2019 14:00,0,10.8,986.5,7.83
M2,11/27/2019 15:00,0,10.2,987.1,11.817
M2,11/27/2019 16:00,0,9.7,987.7,14.664
M2,11/27/2019 17:00,0,7.9,988.3,14.095
M2,11/27/2019 18:00,0,7.8,988.9,13.098
M2,11/27/2019 19:00,0,7.7,989.2,12.102
M2,11/27/2019 20:00,0,7.7,989.5,14.095
M2,11/27/2019 21:00,0,7.1,990.1,12.956
M2,11/27/2019 22:00,0,6.1,990.7,11.105
M2,11/27/2019 23:00,0,6.3,991.2,12.529
M2,11/28/2019 0:00,0,6.3,991.7,13.525
M2,11/28/2019 1:00,0,6.5,992.2,12.529
M2,11/28/2019 2:00,0,5.5,992.6,11.674
M2,11/28/2019 3:00,0,5.7,993.2,12.386
M2,11/28/2019 4:00,0,6.2,993.6,13.668
M2,11/28/2019 5:00,0,6.7,994.1,13.81
M2,11/28/2019 6:00,0,6.8,994.8,13.241
M2,11/28/2019 7:00,0,6.9,995.7,12.386
M2,11/28/2019 8:00,0,6.8,996.6,16.23
M2,11/28/2019 9:00,0,7,997.4,12.671
M2,11/28/2019 10:00,0,7.6,998.4,11.247
M2,11/28/2019 11:00,0.4,7.9,999.4,15.376
M2,11/28/2019 12:00,0.1,8.4,999.6,16.8
M2,11/28/2019 13:00,0,9,1000.1,16.373
M2,11/28/2019 14:00,0.1,8.9,1000.6,18.224
M2,11/28/2019 15:00,0.1,8.8,1001.3,19.363
M2,11/28/2019 16:00,0.1,8,1002.3,19.078
M2,11/28/2019 17:00,0,8.2,1003.2,17.796
M2,11/28/2019 18:00,0,8.1,1004.1,17.796
M2,11/28/2019 19:00,0,7.8,1005.1,17.796
M2,11/28/2019 20:00,0,7.7,1006.3,15.946
M2,11/28/2019 21:00,0,7.6,1006.9,14.38
M2,11/28/2019 22:00,0,7.4,1007.7,13.668
M2,11/28/2019 23:00,0,6.7,1008.2,12.102
M2,11/29/2019 0:00,0,5.4,1009.2,13.098
M2,11/29/2019 1:00,0,3.5,1010.1,12.244
M2,11/29/2019 2:00,0,3.3,1010.7,12.956
M2,11/29/2019 3:00,0,3.1,1011.5,5.695
M2,11/29/2019 4:00,0,3.4,1012.3,10.535
M2,11/29/2019 5:00,0,2.9,1013.3,10.82
M2,11/29/2019 6:00,0,2.4,1014,11.39
M2,11/29/2019 7:00,0,1.1,1014.9,10.963
M2,11/29/2019 8:00,0,0.8,1015.6,9.681
M2,11/29/2019 9:00,0,0.5,1016.5,8.542
M2,11/29/2019 10:00,0,1.2,1017.3,9.254
M2,11/29/2019 11:00,0.3,3.9,1017.9,9.254
M2,11/29/2019 12:00,0,5.8,1018,7.83
M2,11/29/2019 13:00,0,6.5,1018.3,7.261
M2,11/29/2019 14:00,0,6.8,1018.3,6.834
M2,11/29/2019 15:00,0.1,6.8,1018.3,6.122
M2,11/29/2019 16:00,0,6.4,1018.7,7.403
M2,11/29/2019 17:00,0,4.5,1019,6.691
M2,11/29/2019 18:00,0,5,1019,8.542
M2,11/29/2019 19:00,0,3.4,1019.4,11.817
M2,11/29/2019 20:00,0,2.2,1019.5,12.386
M2,11/29/2019 21:00,0,2.1,1019,11.247
M2,11/29/2019 22:00,0,1.5,1019.2,11.105
M2,11/29/2019 23:00,0,3.1,1019,11.39
M2,11/30/2019 0:00,0,6.7,1018.7,11.39
M2,11/30/2019 1:00,0,7.1,1018,12.529
M2,11/30/2019 2:00,0,6.8,1018.1,13.952
M2,11/30/2019 3:00,0,6.7,1018.3,12.386
M2,11/30/2019 4:00,0,6.8,1018,12.244
M2,11/30/2019 5:00,0,7.2,1017.9,12.244
M2,11/30/2019 6:00,0,7.3,1017.9,12.529
M2,11/30/2019 7:00,0,7.3,1018,11.39
M2,11/30/2019 8:00,0,6.9,1018.3,11.959
M2,11/30/2019 9:00,0,7.2,1018.8,12.529
M2,11/30/2019 10:00,0,7.4,1019.2,13.098
M2,11/30/2019 11:00,0,7.8,1019.8,12.956
M2,11/30/2019 12:00,0,8.1,1019.7,12.244
M2,11/30/2019 13:00,0,8.2,1019.6,11.247
M2,11/30/2019 14:00,0,7.8,1019.6,9.824
M2,11/30/2019 15:00,0,7.8,1019.7,11.39
M2,11/30/2019 16:00,0,7.3,1020.1,12.671
M2,11/30/2019 17:00,0,6.2,1020.6,13.81
M2,11/30/2019 18:00,0,4.2,1021.2,13.952
M2,11/30/2019 19:00,0,3.3,1021.9,12.244
M2,11/30/2019 20:00,0,2.9,1022.5,10.393
M2,11/30/2019 21:00,0,2.3,1022.9,10.251
M2,11/30/2019 22:00,0,2.4,1023.2,6.834
M2,11/30/2019 23:00,0,1.9,1023.4,10.678
M2,12/1/2019 0:00,0,0.4,1023.6,11.532
M2,12/1/2019 1:00,0,0.8,1023.8,9.681
M2,12/1/2019 2:00,0,1.5,1024.1,4.698
M2,12/1/2019 3:00,0,1.2,1024.5,5.125
M2,12/1/2019 4:00,0,1.4,1024.9,7.546
M2,12/1/2019 5:00,0,1.6,1025.4,8.542
M2,12/1/2019 6:00,0,1.6,1026,9.397
M2,12/1/2019 7:00,0.3,1.9,1026.4,8.542
M2,12/1/2019 8:00,0,1.8,1027.4,11.817
M2,12/1/2019 9:00,0,2.2,1028.3,10.678
M2,12/1/2019 10:00,0.2,3.8,1029.1,10.108
M2,12/1/2019 11:00,0.2,4.9,1029.5,9.966
M2,12/1/2019 12:00,0,5.5,1029.4,7.403
M2,12/1/2019 13:00,0,5.9,1029.9,13.952
M2,12/1/2019 14:00,0,5.4,1030.2,12.956
M2,12/1/2019 15:00,0,5,1030.7,14.949
M2,12/1/2019 16:00,0,4.2,1031.2,14.522
M2,12/1/2019 17:00,0,2.4,1031.8,15.518
M2,12/1/2019 18:00,0,1.6,1032.3,15.803
M2,12/1/2019 19:00,0,1.1,1032.6,14.949
M2,12/1/2019 20:00,0,1.1,1032.8,16.088
M2,12/1/2019 21:00,0,0,1033,13.241
M2,12/1/2019 22:00,0,-0.3,1032.9,12.671
M2,12/1/2019 23:00,0,-0.6,1033.3,11.959
M2,12/2/2019 0:00,0,0.1,1033.6,12.102
M2,12/2/2019 1:00,0,-0.1,1033.9,14.522
M2,12/2/2019 2:00,0,-0.1,1034,13.952
M2,12/2/2019 3:00,0,-0.2,1034.2,13.525
M2,12/2/2019 4:00,0,0.4,1033.7,12.529
M2,12/2/2019 5:00,0,0.8,1033.6,11.532
M2,12/2/2019 6:00,0,1,1033.4,9.681
M2,12/2/2019 7:00,0,1.3,1033.8,9.681
M2,12/2/2019 8:00,0,1.4,1034,14.095
M2,12/2/2019 9:00,0,1.9,1033.7,13.383
M2,12/2/2019 10:00,0,2.8,1033.9,13.525
M2,12/2/2019 11:00,0,3.8,1034.1,11.817
M2,12/2/2019 12:00,0,4.9,1033.7,13.383
M2,12/2/2019 13:00,0,5.5,1033,12.102
M2,12/2/2019 14:00,0,5.8,1032.5,11.959
M2,12/2/2019 15:00,0,5.3,1031.8,13.952
M2,12/2/2019 16:00,0,5,1031.9,13.383
M2,12/2/2019 17:00,0,3.9,1031.6,13.241
M2,12/2/2019 18:00,0,3.3,1031.7,13.81
M2,12/2/2019 19:00,0,3.5,1031.3,13.241
M2,12/2/2019 20:00,0,2.7,1031.2,11.39
M2,12/2/2019 21:00,0,2.8,1031.1,10.678
M2,12/2/2019 22:00,0,2.5,1030.7,13.383
M2,12/2/2019 23:00,0,0.9,1030.7,14.095
M2,12/3/2019 0:00,0,0.3,1030.9,11.247
M2,12/3/2019 1:00,0,0,1030.3,11.674
M2,12/3/2019 2:00,0,0.1,1029.4,12.244
M2,12/3/2019 3:00,0,-0.7,1029,9.539
M2,12/3/2019 4:00,0,-0.9,1028.2,7.83
M2,12/3/2019 5:00,0,-0.7,1027.8,7.403
M2,12/3/2019 6:00,0,-0.4,1027.3,6.691
M2,12/3/2019 7:00,0,-0.9,1027.1,6.264
M2,12/3/2019 8:00,0,-1.1,1026.8,3.559
M2,12/3/2019 9:00,0,1.5,1026.6,3.417
M2,12/3/2019 10:00,0,4.3,1025.8,6.976
M2,12/3/2019 11:00,0,6.7,1025.2,8.969
M2,12/3/2019 12:00,0,7.9,1024,17.796
M2,12/3/2019 13:00,0,8.4,1022.8,19.647
M2,12/3/2019 14:00,0,8.2,1021.8,19.647
M2,12/3/2019 15:00,0,7.5,1020.9,20.501
M2,12/3/2019 16:00,0,7.3,1020.6,21.783
M2,12/3/2019 17:00,0,7,1020,19.79
M2,12/3/2019 18:00,0,7,1020.2,19.647
M2,12/3/2019 19:00,0,7.2,1020,20.501
M2,12/3/2019 20:00,0,7.1,1019.5,19.647
M2,12/3/2019 21:00,0,7.2,1019.2,19.363
M2,12/3/2019 22:00,0,7.2,1019,19.363
M2,12/3/2019 23:00,0,7.9,1018.2,26.623
M2,12/4/2019 0:00,0,8.4,1017.9,19.505
M2,12/4/2019 1:00,0,8.2,1017.2,19.79
M2,12/4/2019 2:00,0,8.4,1016.5,19.505
M2,12/4/2019 3:00,0,7.7,1015.8,19.79
M2,12/4/2019 4:00,0,7.6,1015.3,20.501
M2,12/4/2019 5:00,0,7.6,1014.8,22.495
M2,12/4/2019 6:00,0,7.6,1014.5,22.352
M2,12/4/2019 7:00,0,8.2,1014.7,21.213
M2,12/4/2019 8:00,0,8.1,1014.7,21.925
M2,12/4/2019 9:00,0,8.4,1015,22.21
M2,12/4/2019 10:00,0,9.3,1015.3,20.644
M2,12/4/2019 11:00,0,8.7,1015.3,22.637
M2,12/4/2019 12:00,0,9.9,1015.4,20.644
M2,12/4/2019 13:00,0,9.3,1015.4,18.651
M2,12/4/2019 14:00,0,9.3,1015.9,17.512
M2,12/4/2019 15:00,0,9.2,1016.4,13.952
M2,12/4/2019 16:00,0,7.8,1017,12.671
M2,12/4/2019 17:00,0,5.3,1017.5,13.383
M2,12/4/2019 18:00,0,4.5,1017.8,14.237
M2,12/4/2019 19:00,0,5.5,1017.9,14.664
M2,12/4/2019 20:00,0,5.4,1018.1,15.234
M2,12/4/2019 21:00,0,5.8,1018.3,15.946
M2,12/4/2019 22:00,0,6.2,1018.2,16.23
M2,12/4/2019 23:00,0,5.9,1018.2,16.088
M2,12/5/2019 0:00,0,5.5,1018.2,18.366
M2,12/5/2019 1:00,0,6.3,1017.6,17.654
M2,12/5/2019 2:00,0,6.2,1017,15.946
M2,12/5/2019 3:00,0,6.1,1017.1,15.234
M2,12/5/2019 4:00,0,6,1016.6,17.939
M2,12/5/2019 5:00,0,6.2,1016.3,18.935
M2,12/5/2019 6:00,0,6.5,1016,18.651
M2,12/5/2019 7:00,0,7.3,1015,19.79
M2,12/5/2019 8:00,0,7.6,1013.8,19.22
M2,12/5/2019 9:00,0,8.1,1012.9,20.786
M2,12/5/2019 10:00,0,8.9,1011.6,24.346
M2,12/5/2019 11:00,0,9.5,1010.1,26.339
M2,12/5/2019 12:00,0,10.3,1008.5,29.329
M2,12/5/2019 13:00,0,10.8,1007.1,28.759
M2,12/5/2019 14:00,0,11.2,1006.6,26.908
M2,12/5/2019 15:00,0,11.4,1005.5,25.342
M2,12/5/2019 16:00,0,11.9,1005.2,25.912
M2,12/5/2019 17:00,0,11.9,1004.8,23.207
M2,12/5/2019 18:00,0,12.2,1004.7,20.074
M2,12/5/2019 19:00,0,12.1,1004.1,19.79
M2,12/5/2019 20:00,0,12.2,1003.8,20.786
M2,12/5/2019 21:00,0,12.2,1004,19.078
M2,12/5/2019 22:00,0,12.3,1003.8,15.376
M2,12/5/2019 23:00,0,12.1,1003.7,14.522
M2,12/6/2019 0:00,0.1,11.8,1003.4,15.091
M2,12/6/2019 1:00,0.2,11.7,1002.4,17.369
M2,12/6/2019 2:00,0,11.9,1001.9,18.508
M2,12/6/2019 3:00,0.1,11.9,1001.4,19.363
M2,12/6/2019 4:00,0,11.8,999.8,16.515
M2,12/6/2019 5:00,0,11.8,999.5,15.803
M2,12/6/2019 6:00,0.1,11.1,998.9,17.227
M2,12/6/2019 7:00,0.3,9.6,999.1,14.38
M2,12/6/2019 8:00,0,9.4,999,21.071
M2,12/6/2019 9:00,0.1,9.5,998.9,18.508
M2,12/6/2019 10:00,0,10.5,999.1,19.505
M2,12/6/2019 11:00,0.1,10.1,999.5,17.085
M2,12/6/2019 12:00,0,9.6,999.2,18.935
M2,12/6/2019 13:00,0,9.5,1000.2,19.505
M2,12/6/2019 14:00,0,9.4,1001.1,24.061
M2,12/6/2019 15:00,0,9.6,1002.2,22.352
M2,12/6/2019 16:00,0,8.9,1003.2,19.505
M2,12/6/2019 17:00,0,8.6,1004.1,18.081
M2,12/6/2019 18:00,0,8.4,1005.6,21.356
M2,12/6/2019 19:00,0,7.5,1006.5,17.654
M2,12/6/2019 20:00,0,8,1007.4,17.085
M2,12/6/2019 21:00,0,7.6,1008.1,19.363
M2,12/6/2019 22:00,0,7.4,1008.7,17.512
M2,12/6/2019 23:00,0,7.1,1009.2,20.217
M2,12/7/2019 0:00,0,7.1,1009.7,20.074
M2,12/7/2019 1:00,0,7.5,1009.7,17.796
M2,12/7/2019 2:00,0,7.6,1010.2,18.793
M2,12/7/2019 3:00,0,7.7,1010.2,18.651
M2,12/7/2019 4:00,0,7.3,1010.1,17.085
M2,12/7/2019 5:00,0,7.6,1010.9,17.369
M2,12/7/2019 6:00,0,7.8,1010.8,17.939
M2,12/7/2019 7:00,0,7.7,1010.4,16.515
M2,12/7/2019 8:00,0,7.8,1010.2,13.81
M2,12/7/2019 9:00,0,8.4,1010,16.23
M2,12/7/2019 10:00,0,9.1,1009.4,18.224
M2,12/7/2019 11:00,0,10.5,1008.5,17.654
M2,12/7/2019 12:00,0,11,1007.8,20.074
M2,12/7/2019 13:00,0,12.3,1006.8,20.786
M2,12/7/2019 14:00,0,12.3,1005.5,22.495
M2,12/7/2019 15:00,0,11.4,1004.6,23.491
M2,12/7/2019 16:00,0,10.7,1003.6,24.488
M2,12/7/2019 17:00,0,10.8,1002.1,25.057
M2,12/7/2019 18:00,0,10.9,1000.1,25.769
M2,12/7/2019 19:00,0,10.9,997.8,30.895
M2,12/7/2019 20:00,0.1,11.3,995.6,33.315
M2,12/7/2019 21:00,1.9,11.2,993.6,31.464
M2,12/7/2019 22:00,0.7,12.4,992,30.325
M2,12/7/2019 23:00,0.1,12.2,991.5,25.484
M2,12/8/2019 0:00,0.3,11.4,992.7,18.651
M2,12/8/2019 1:00,0.2,9.6,993.3,22.637
M2,12/8/2019 2:00,0.1,9.3,994,24.915
M2,12/8/2019 3:00,1.3,7.1,995.1,23.349
M2,12/8/2019 4:00,0,7.3,995.2,23.207
M2,12/8/2019 5:00,0,7.4,995,24.061
M2,12/8/2019 6:00,0.6,6.6,995.2,26.196
M2,12/8/2019 7:00,0,6.8,994.7,24.915
M2,12/8/2019 8:00,0.1,6.7,994.8,26.339
M2,12/8/2019 9:00,0.2,5.5,994.9,31.179
M2,12/8/2019 10:00,0.3,5.7,994.1,28.759
M2,12/8/2019 11:00,0.4,6.1,993.6,28.19
M2,12/8/2019 12:00,2.4,5.1,993.4,29.044
M2,12/8/2019 13:00,0,6.5,992.2,27.762
M2,12/8/2019 14:00,0,6.9,991.2,26.623
M2,12/8/2019 15:00,0.5,5.5,990.4,31.322
M2,12/8/2019 16:00,0,5.8,989.4,30.325
M2,12/8/2019 17:00,0.1,6.1,988,28.332
M2,12/8/2019 18:00,0,6.1,986.8,25.769
M2,12/8/2019 19:00,0.8,5.7,986.8,25.769
M2,12/8/2019 20:00,0.1,6.2,987.7,27.335
M2,12/8/2019 21:00,0,6.5,988.4,25.627
M2,12/8/2019 22:00,0.1,6.6,988.2,27.62
M2,12/8/2019 23:00,0.8,7,988.5,28.19
M2,12/9/2019 0:00,0.1,8.5,991.3,30.895
M2,12/9/2019 1:00,0,8.6,995.7,35.593
M2,12/9/2019 2:00,0,8.3,999.4,30.752
M2,12/9/2019 3:00,0,8.2,1002.7,32.745
